yug-–ngqerr[N→V]-–llini[V→V][V][Intr][Ptcp][S_3Sg]	yungqellinilria
piyua[V][Intr][Ptcp][S_3Sg]	piyualria
ane[V][Intr][Ptcp][S_3Sg]	anelria
tegleg[V][Trns][Ptcp][A_3Pl][P_3Sg]	teglekiit
aqumga[V][Intr][Ptcp][S_3Sg]	aqumgalria
qercua-–qar[V→V]-–llini[V→V][V][Trns][Ptcp][A_3Sg][P_3Pl]	qercuaqallinikai
pekte[V][Intr][Ptcp][S_3Pl]	pektellriit
nere[V][Intr][Ptcp][S_3Sg]	nerelria
mingqe[V][Intr][Ptcp][S_3Sg]	mingqellria
cange-–llini[V→V][V][Intr][Ptcp][S_3Sg]	cangllinilria
qavar[V][Intr][Ptcp][S_3Sg]	qavalria
nere[V][Trns][Ptcp][A_3Sg][P_3Sg]	nerkii
uita[V][Intr][Ptcp][S_3Du]	uitalriik
uita[V][Intr][Ptcp][S_3Pl]	uitaaqellriit
ayag[V][Intr][Ptcp][S_3Sg]	ayalria
tekite[V][Intr][Ptcp][S_3Du]	tekitellriik
sugtu-–piar[V→V][V][Intr][Ptcp][S_3Sg]	sugtupialria
tangvag[V][Trns][Ptcp][A_3Sg][P_3Sg]	tangvakii
upinga[V][Intr][Ptcp][S_1Pl]	upingalriakut
aqva-–llru[V→V][V][Intr][Ptcp][S_3Sg]	aqvatellrulria
tage[V][Intr][Ptcp][S_3Sg]	tagelria
nere-@+cete/.vkar[V→V]-–llini[V→V][V][Trns][Ptcp][A_3Pl][P_3Sg]	nerevkallinikiit
unite-–llru[V→V]-–llini[V→V][V][Trns][Ptcp][A_3Sg][P_3Sg]	unitellrullinikii
ane-–llru[V→V]-–lli[V→V][V][Intr][Ptcp][S_3Sg]	anellrullilria
tai-@:(u)te[V→V]-+ciqe/@ciiqe[V→V]-–lli[V→V][V][Trns][Ptcp][A_3Sg][P_3Pl]=wa[Encl]	taiciiqellikai-wa
tai-@:(u)te[V→V]-+ciqe/@ciiqe[V→V]-–lli[V→V][V][Trns][Ptcp][A_3Sg][P_3Pl]=wa[Encl]	taiciiqlikai-wa
pi-–lli[V→V][V][Intr][Ptcp][S_3Sg]=wa[Encl]	pillilria-wa
tupag-:(u/i)ma[V→V][V][Intr][Ptcp][S_1Sg]	tupaumalrianga
keveg-+(s)ciigate[V→V][V][Trns][Ptcp][A_1Sg][P_3Sg]	kevegciigalkeka
ngelʼar-@+cete/.vkar[V→V][V][Trns][Ptcp][A_3Sg][P_1Sg]	ngelʼarceskiinga
tekite[V][Intr][Ptcp][S_1Sg]	tekitellrianga
yurar-@~–yu[V→V]-+ciqe/@ciiqe[V→V]-@~+ngate[V→V][V][Intr][Ptcp][S_2Sg]	yurayuciqngalnguten
atur[V][Trns][Ptcp][A_3Sg][P_3Sg]	atuqii
atur[V][Trns][Ptcp][A_1Sg][P_3Sg]	atuqeka
atur[V][Trns][Ptcp][A_1Pl][P_3Pl]	atuqeput
atur[V][Trns][Ptcp][A_1Pl][P_3Sg]	atuqevut
atur[V][Trns][Ptcp][A_1Pl][P_3Sg]	atuqevvut
ell[PerPro][Ter][2Sg]	elpenun
wang[PerPro][Ter][1Sg]	wangnun
wang[PerPro][Loc][1Sg]	wangni
wang[PerPro][Abs][1Sg]	wiinga
ell[PerPro][Abs][2Sg]=mi[Encl]	elpet-mi
ell[PerPro][Abs][2Sg]=mi[Encl]	elpesmi
ell[PerPro][Abl_Mod][2Sg]	elpenek
wang[PerPro][Abl_Mod][1Sg]	wangnek
